sim_to_OFF,sim_to_NOT,escaped
0.9936655,0.9936655,False
0.96992123,0.44287276,False
0.93886614,0.7561809,False
0.9525729,0.76280963,False
0.99710965,0.6144678,False
0.9385164,0.84982145,False
0.99183476,0.46516335,False
0.98165375,0.6976253,False
0.88168216,0.57513654,False
0.96340203,0.5633755,False
0.978368,0.74482036,False
0.94216156,0.7570376,False
0.99386173,0.57743657,False
0.9053094,0.6001384,False
0.946293,0.74384713,False
0.9153994,0.44693363,False
0.9296812,0.71678233,False
0.966552,0.4479997,False
0.88560176,0.5020994,False
0.9776924,0.53254247,False
0.94769704,0.49484622,False
0.99413365,0.5020554,False
0.98318857,0.7384012,False
0.96745664,0.6229543,False
0.8816503,0.6408032,False
0.97339153,0.5644562,False
0.8928564,0.7287562,False
0.99786216,0.5295277,False
0.9025496,0.728441,False
0.8911841,0.5002439,False
0.9852562,0.50087994,False
0.9535351,0.4613458,False
0.9990197,0.41247693,False
0.91954935,0.65135586,False
0.93157214,0.65002793,False
0.9531413,0.41344047,False
0.9148941,0.6012293,False
0.99824184,0.6302235,False
0.99210906,0.47293594,False
0.9521904,0.76926684,False
0.9500609,0.6698404,False
0.99366856,0.7473577,False
0.98072845,0.83186615,False
0.8451009,0.4858504,False
0.97515565,0.6383103,False
0.9406494,0.57918245,False
0.9479896,0.5926292,False
0.9634433,0.46627092,False
0.88035023,0.5977922,False
0.8977325,0.6228018,False
0.9181617,0.759027,False
0.98593396,0.802979,False
0.90022403,0.6518465,False
0.96897995,0.58353114,False
0.8814899,0.63715196,False
0.9531329,0.8172812,False
0.9494951,0.4902596,False
0.9913074,0.643059,False
0.9855492,0.540897,False
0.9348639,0.65513515,False
0.96062994,0.5140003,False
0.9837923,0.6001048,False
0.90817225,0.5945064,False
0.9992961,0.4115319,False
0.9997014,0.6494092,False
0.9991213,0.48921147,False
0.9332794,0.669483,False
0.9515355,0.6363296,False
0.91272825,0.60516477,False
0.93401915,0.5644559,False
0.9470803,0.6990665,False
0.9963264,0.7273344,False
0.9982277,0.59426224,False
0.97030795,0.67277634,False
0.99498403,0.7080986,False
0.984496,0.5051818,False
0.99387616,0.59067726,False
0.95400745,0.77424115,False
0.9928402,0.4410731,False
0.879781,0.66299784,False
0.9172698,0.615488,False
0.9502202,0.6752411,False
0.94312274,0.5563405,False
0.9957843,0.6531911,False
0.8745253,0.7848685,False
0.95132864,0.60115355,False
0.8805226,0.7790496,False
0.94061935,0.5289674,False
0.9758582,0.47671205,False
0.90851617,0.441046,False
0.9914939,0.7418469,False
0.9997696,0.63099253,False
0.9082519,0.7898325,False
0.85083646,0.5721569,False
0.9084843,0.43910077,False
0.9910394,0.6348518,False
0.9632873,0.47009778,False
1.0,0.77493495,False
0.97662365,0.49294418,False
0.9658367,0.5735228,False
0.89921665,0.6927997,False
0.9988199,0.7566681,False
0.90492254,0.51462233,False
