sim_to_OFF,sim_to_NOT,escaped
0.8482591,0.53552854,False
0.849231,0.54897153,False
0.8349502,0.5798147,False
0.90479875,0.6483536,False
0.84068584,0.49905002,False
0.8388893,0.59782165,False
0.8421181,0.48407394,False
0.9999859,0.6140993,False
0.9494007,0.5336429,False
0.9924003,0.6502194,False
0.9955466,0.48697984,False
0.94026333,0.58742714,False
0.8558451,0.42335412,False
0.82719564,0.5906785,False
0.99678636,0.7107072,False
0.9851073,0.54104614,False
0.9909742,0.76371175,False
0.88093686,0.41082352,False
0.7979767,0.60999346,False
0.998792,0.6017159,False
0.9988446,0.5078232,False
0.8638101,0.6190565,False
0.92491615,0.6200349,False
0.98949087,0.9894909,True
0.991815,0.6239429,False
0.90500975,0.46265823,False
0.97051185,0.5385863,False
0.98436975,0.60887134,False
0.8616491,0.41818613,False
0.8581611,0.55005234,False
0.9839996,0.532789,False
0.8495617,0.54815114,False
0.9945984,0.5635378,False
0.9286108,0.50912964,False
0.85873413,0.44345558,False
0.93087435,0.5722513,False
0.9538371,0.5308645,False
0.91588914,0.6328818,False
0.99999964,0.6358073,False
0.98321915,0.43303758,False
0.8330693,0.6525547,False
0.9965174,0.49325502,False
0.8768231,0.46655828,False
0.9992003,0.4019875,False
0.99394137,0.4961625,False
0.9999993,0.46819007,False
0.9953114,0.6735649,False
0.8112876,0.5775347,False
0.82710683,0.586442,False
0.8978417,0.5129782,False
0.84710884,0.5816412,False
0.99947286,0.5476523,False
0.91471595,0.3928268,False
0.89844084,0.5955529,False
0.9177551,0.44606006,False
0.9160694,0.59563386,False
0.9955953,0.5001931,False
0.9182573,0.3928531,False
0.9999347,0.42741567,False
0.91799617,0.6426722,False
0.97134143,0.41001093,False
0.87384593,0.4364332,False
0.9573947,0.5620483,False
0.76605433,0.4717835,False
0.9805591,0.5388317,False
0.90609235,0.40074176,False
0.91565,0.46183693,False
0.8358921,0.35630473,False
0.9995044,0.6221287,False
0.96793973,0.5495317,False
0.99999416,0.5626898,False
0.9996612,0.4010469,False
0.94794846,0.5738405,False
0.90686154,0.47190657,False
0.89739543,0.4991505,False
0.9981283,0.5848243,False
0.89837897,0.58673763,False
0.996295,0.44764942,False
0.94938076,0.5535109,False
0.9870372,0.5366906,False
0.8316978,0.6658245,False
0.99352384,0.617335,False
0.866022,0.5274551,False
0.95845616,0.3632331,False
0.9186557,0.42862678,False
0.6833657,0.39139175,False
0.9093107,0.7349631,False
0.8440189,0.5203445,False
0.8697839,0.51207227,False
0.89879143,0.6651238,False
0.8525661,0.47165608,False
0.93443966,0.5615388,False
0.85250485,0.5447534,False
0.9736231,0.5133311,False
0.9669402,0.5795524,False
0.8352883,0.67350256,False
0.97729695,0.6803107,False
0.9526751,0.55984807,False
0.95551646,0.5604887,False
0.8113897,0.65445435,False
0.8075496,0.6807873,False
0.9993936,0.58891857,False
0.94534624,0.63321465,False
0.89356077,0.63206184,False
0.9468126,0.5508625,False
0.9723331,0.85994005,False
0.8068083,0.63078856,False
0.9800346,0.5023691,False
0.9774257,0.54835784,False
0.9555447,0.58028704,False
0.848928,0.55361456,False
0.99703544,0.51367676,False
0.999335,0.3988536,False
0.99116594,0.6453081,False
0.99958503,0.68760145,False
0.7113335,0.5168767,False
0.98994863,0.53249574,False
0.97919315,0.451001,False
0.99999934,0.5821124,False
0.91386086,0.4790787,False
0.99464095,0.68418455,False
0.99226564,0.59793967,False
0.8789061,0.5635623,False
0.8756012,0.56221527,False
0.9262248,0.5767559,False
0.76629734,0.5434604,False
0.83369684,0.40996337,False
0.7586348,0.5301434,False
0.9908143,0.55369765,False
0.88759804,0.5236473,False
0.8480183,0.35541257,False
0.8373689,0.47280785,False
0.9884849,0.4269336,False
0.8767788,0.5445936,False
0.99285,0.38729846,False
0.99557555,0.6782663,False
0.95949376,0.52374864,False
0.954707,0.5445998,False
0.9807371,0.5129866,False
0.899446,0.47085586,False
0.9526628,0.6013459,False
0.9657209,0.62934405,False
0.8959748,0.610213,False
0.9877392,0.5534369,False
0.9875476,0.63751304,False
0.7590695,0.48906922,False
0.82934636,0.6577162,False
0.94386053,0.6536807,False
0.99579555,0.67202306,False
0.7228625,0.5435216,False
0.90118587,0.6798197,False
0.9962645,0.4137641,False
0.9855445,0.5141097,False
0.9020343,0.5906842,False
0.9684085,0.5410868,False
0.7600259,0.5472996,False
0.78918326,0.56198084,False
0.98196185,0.53901905,False
0.9938139,0.5234187,False
0.8410181,0.44681746,False
0.8110859,0.5611108,False
0.9867914,0.5232419,False
0.999991,0.39416483,False
0.9086241,0.5762318,False
0.9430783,0.5657831,False
0.9622882,0.37301704,False
0.99423516,0.5941413,False
0.9557566,0.41301304,False
0.98774076,0.37750363,False
0.99999845,0.4530156,False
0.99782115,0.5045799,False
0.99906003,0.55524683,False
0.9302839,0.4333313,False
0.9147731,0.40244433,False
0.93054783,0.62232995,False
0.8698296,0.56062627,False
0.83218694,0.6051724,False
0.94723594,0.597876,False
0.9703113,0.5849679,False
0.99003863,0.467102,False
0.9205406,0.40193695,False
0.99372494,0.6594157,False
0.9947846,0.40848607,False
0.9999995,0.478226,False
0.99712974,0.6010342,False
0.94170904,0.50114095,False
0.96363026,0.6449586,False
0.8605543,0.48764667,False
0.9062582,0.8295039,False
0.9999997,0.5674305,False
0.93282366,0.6330735,False
0.98190856,0.5592184,False
0.81144047,0.5134934,False
0.92263794,0.52727395,False
0.888945,0.51786274,False
0.9980154,0.6097514,False
0.9043311,0.66244817,False
0.9873657,0.64829195,False
0.93126374,0.5389334,False
0.8174815,0.508281,False
0.8949814,0.62378836,False
0.8753299,0.61385596,False
0.9999205,0.5893973,False
0.7849201,0.48122197,False
0.8616173,0.5836326,False
0.970043,0.48677385,False
0.9699515,0.43138015,False
0.9971569,0.6437817,False
0.98303694,0.98303694,False
0.8093952,0.53350997,False
0.9211153,0.5016462,False
0.7819122,0.4449984,False
0.999792,0.4141092,False
0.98669535,0.55948013,False
0.83265984,0.67063594,False
0.8997576,0.43222827,False
0.7922253,0.6076307,False
0.96036434,0.6005161,False
0.9112365,0.6358049,False
0.96073693,0.431504,False
0.7927586,0.5419948,False
0.99856347,0.5664445,False
0.9659136,0.5647699,False
0.99998385,0.65204024,False
0.9082228,0.51937056,False
0.76774925,0.5586739,False
0.9983479,0.7230469,False
0.81244934,0.58997226,False
0.98882455,0.4394067,False
0.98463595,0.7125217,False
0.99396014,0.48753643,False
0.9566903,0.80183035,False
0.9760305,0.6906168,False
0.99286276,0.5900623,False
0.9940926,0.5921696,False
0.9409478,0.46086735,False
0.9994885,0.44087416,False
0.99343175,0.38063174,False
0.96358585,0.4923708,False
0.8337327,0.45131713,False
0.86694384,0.5595611,False
0.7242675,0.47786278,False
0.9791133,0.6141131,False
0.85356426,0.46591306,False
0.98260313,0.51349306,False
0.86037725,0.60150015,False
0.9748167,0.5481231,False
0.78881395,0.54786813,False
0.99665284,0.6079552,False
0.9886405,0.660655,False
0.9899111,0.6753964,False
0.99912727,0.3294533,False
0.92821294,0.43842226,False
0.99946845,0.7417228,False
0.90250313,0.6927254,False
0.8427979,0.45984215,False
0.9989011,0.6233144,False
0.8443452,0.5108756,False
0.9609581,0.36446106,False
0.9102402,0.6340166,False
0.8609458,0.45531768,False
0.98713624,0.6512407,False
0.95683515,0.5076838,False
0.86263317,0.47633147,False
0.97345537,0.54525256,False
0.9694611,0.65405333,False
0.9838228,0.64440084,False
0.9810721,0.630712,False
0.9993558,0.6787215,False
0.8772831,0.4584728,False
0.9344804,0.6438867,False
0.97431636,0.6526561,False
0.8039346,0.6248541,False
0.8464721,0.4851691,False
0.9946039,0.78023326,False
0.9736607,0.48537812,False
0.9992634,0.5778474,False
0.82766074,0.5810665,False
0.80981743,0.59087735,False
0.97123814,0.5139705,False
0.9788773,0.5751098,False
0.9272383,0.6274388,False
0.8075341,0.594177,False
0.95871836,0.5433794,False
0.9823979,0.42433953,False
0.8298304,0.5785782,False
0.9427991,0.6624838,False
0.86449,0.60796225,False
0.9989773,0.6387086,False
0.99620765,0.5724306,False
0.9577763,0.5230353,False
0.96247554,0.55192155,False
0.9936291,0.45980108,False
0.89360213,0.5717716,False
0.9980741,0.5267992,False
0.9248554,0.5206912,False
0.9802943,0.5801183,False
0.81162095,0.4145079,False
0.9204309,0.5644486,False
0.9992483,0.6579462,False
0.81562847,0.6083994,False
0.9937835,0.5690009,False
0.88143206,0.5487988,False
0.9904126,0.5683749,False
0.92054415,0.39454985,False
0.999873,0.5575347,False
0.99402213,0.4057512,False
0.8695723,0.4292616,False
0.96704215,0.4067843,False
0.9425596,0.5367496,False
0.988005,0.37294126,False
0.946718,0.5723837,False
0.9969086,0.37327337,False
0.922482,0.5612609,False
0.9823238,0.41477883,False
0.9348931,0.52749366,False
0.83277464,0.60929054,False
0.96748364,0.78049546,False
0.9850775,0.7022549,False
0.9623712,0.6582781,False
0.9526976,0.78183305,False
0.8631141,0.46645752,False
0.792171,0.5738127,False
0.874244,0.6046277,False
0.9087361,0.54075646,False
0.9815539,0.7465056,False
0.99999994,0.36173213,False
0.9111818,0.62242806,False
0.98099124,0.4285776,False
0.9853763,0.76577353,False
0.9981697,0.49779457,False
0.9397284,0.58261764,False
0.9359349,0.56811076,False
0.91645724,0.5629791,False
0.9103162,0.5790234,False
0.998067,0.94658375,False
0.83845115,0.51365256,False
0.971789,0.48839098,False
0.8275332,0.59174836,False
0.97700214,0.51774395,False
0.81117296,0.520749,False
0.9311538,0.5802257,False
0.85388064,0.46976745,False
0.99435985,0.53277254,False
0.8070967,0.56119037,False
0.92981803,0.5891362,False
0.9665171,0.5904975,False
0.90532684,0.6527196,False
0.89568526,0.6088294,False
0.9992671,0.39735734,False
0.81294394,0.5238371,False
0.87588304,0.5774332,False
0.9946481,0.64426285,False
0.9960076,0.60205567,False
0.91170216,0.5178565,False
0.88678133,0.556767,False
0.9922764,0.6346761,False
0.98010445,0.37258393,False
0.9829289,0.5469362,False
0.77748543,0.5400604,False
0.9991727,0.66332924,False
0.99569,0.52711296,False
0.99923843,0.66763544,False
0.9974536,0.5440947,False
0.98071325,0.44702592,False
0.8832797,0.5507821,False
0.9938633,0.47948402,False
0.9964589,0.49192706,False
0.96966755,0.6763524,False
0.97977424,0.5609944,False
0.99916995,0.63238263,False
0.8782416,0.53104156,False
0.9223528,0.48158407,False
0.86562026,0.55132496,False
0.85828024,0.60783786,False
0.9937699,0.52695143,False
0.7497816,0.55746406,False
0.99681586,0.6232739,False
0.8484244,0.59216976,False
0.73613214,0.4202897,False
0.7798164,0.40680036,False
0.9792372,0.707332,False
0.848423,0.47924304,False
0.94460624,0.62840176,False
0.82843935,0.60574853,False
0.942943,0.6735496,False
0.99993443,0.52426183,False
0.99999994,0.6024796,False
0.9803436,0.4630462,False
0.8044763,0.579958,False
0.8103932,0.5610153,False
0.9996067,0.69225574,False
0.9654793,0.49625033,False
0.93905073,0.39786476,False
0.9327136,0.5770093,False
0.9997448,0.47041166,False
0.9262038,0.7237158,False
0.9996874,0.63127184,False
0.97650576,0.46638203,False
0.9999862,0.43587878,False
0.98188186,0.6039959,False
0.9810885,0.46276525,False
0.86949664,0.49210164,False
0.9994879,0.41555792,False
0.8466823,0.6909785,False
0.99796534,0.74540544,False
0.98070973,0.5472071,False
0.90133834,0.51751435,False
0.8346064,0.5579853,False
0.95775706,0.60085154,False
0.8086809,0.63239646,False
0.9211408,0.6704985,False
0.8448591,0.44078615,False
0.9990501,0.39303857,False
0.9402133,0.54467714,False
0.82601106,0.4279329,False
0.9811194,0.6413621,False
0.89561474,0.46461546,False
0.82543707,0.5840715,False
0.8626745,0.47549957,False
0.8390845,0.5985557,False
0.8492601,0.57692564,False
0.9838425,0.4527945,False
0.75417006,0.541056,False
0.77485985,0.649897,False
0.97617525,0.66986644,False
0.9702151,0.5680979,False
0.9284526,0.37069523,False
0.9716459,0.588495,False
0.73889315,0.6527458,False
0.9958172,0.5238306,False
0.9807632,0.5167427,False
0.92235154,0.5728619,False
0.90088224,0.38929754,False
0.8342858,0.825727,False
0.9999924,0.52026683,False
0.9861711,0.7163171,False
0.90184,0.5805409,False
0.90059614,0.5888349,False
0.99943507,0.36777303,False
0.9953839,0.515185,False
0.9987831,0.62462133,False
0.9642333,0.6254939,False
0.8728843,0.6508372,False
0.99988467,0.629091,False
0.9872511,0.7494998,False
0.89494115,0.63580155,False
0.9216609,0.44911712,False
0.99965554,0.47139674,False
0.82439744,0.5607392,False
0.89000344,0.42594394,False
0.8939371,0.48170623,False
0.9961929,0.6098809,False
0.94887906,0.47806686,False
0.9861065,0.45597634,False
0.8968897,0.535959,False
0.94952905,0.6383784,False
0.9466604,0.5570309,False
0.7806531,0.48096186,False
0.86164474,0.64826125,False
0.95562416,0.7404356,False
0.9902234,0.655318,False
0.7850708,0.5843051,False
0.9965099,0.6100458,False
0.7861631,0.4113385,False
0.87251544,0.3973425,False
0.8712982,0.5043791,False
0.96931356,0.50097513,False
0.90906715,0.59281254,False
0.9983605,0.6496817,False
0.8398204,0.71013737,False
0.99452585,0.5065344,False
0.9799195,0.49179995,False
0.9728923,0.48458046,False
0.9780371,0.5816783,False
0.9586804,0.6670016,False
0.805181,0.43440485,False
0.76556474,0.61874616,False
0.99078035,0.68999803,False
0.9995676,0.47775242,False
0.8096671,0.7035842,False
0.96680963,0.4913452,False
0.9728436,0.40999416,False
0.9532801,0.5606227,False
0.999954,0.40936974,False
0.89043546,0.503988,False
0.8797971,0.58419985,False
0.9269311,0.6632832,False
0.9097587,0.510777,False
0.93294805,0.57103336,False
0.97767943,0.5576664,False
0.9909495,0.553226,False
0.9999987,0.5195743,False
0.97782946,0.37813377,False
0.99116623,0.6835083,False
0.9980471,0.45474792,False
0.9682794,0.73566395,False
0.8293185,0.6194557,False
0.8700112,0.43175602,False
0.9912939,0.43503827,False
0.7623867,0.49248677,False
0.84770405,0.5294151,False
0.9785484,0.50891125,False
0.99776495,0.65334225,False
0.9099396,0.47559476,False
0.99910283,0.47023255,False
0.98625976,0.5324762,False
0.99955595,0.5072153,False
0.9224444,0.51928186,False
0.99997395,0.5429665,False
0.8766569,0.6468872,False
0.8890269,0.5032868,False
0.95011306,0.6387322,False
0.87265277,0.51793337,False
0.9119985,0.4462364,False
0.9971912,0.4607798,False
0.8946543,0.5179629,False
0.9582172,0.60594726,False
0.9987612,0.5262529,False
0.99959826,0.6113837,False
0.99999225,0.65743905,False
0.790098,0.55328166,False
0.9869846,0.60708666,False
0.9983802,0.42839855,False
0.9999758,0.43161607,False
0.9754117,0.41234052,False
0.9853385,0.62520313,False
0.9740061,0.55080503,False
0.8458788,0.5408088,False
0.89218163,0.44138154,False
0.97887766,0.5596651,False
0.97469413,0.49371988,False
0.99979955,0.5413396,False
0.999929,0.43508074,False
0.99538666,0.5289867,False
0.88209784,0.49334902,False
0.9961127,0.43581572,False
0.98053193,0.5107163,False
0.792256,0.6103014,False
0.77464247,0.6077982,False
0.97172236,0.63786465,False
0.7627455,0.40732557,False
0.9909303,0.46520188,False
0.9755678,0.4751613,False
0.9946079,0.39275888,False
0.97577053,0.6782795,False
0.9874631,0.5353664,False
0.98850274,0.7254774,False
0.7717898,0.4830696,False
0.9778819,0.7094464,False
0.82173884,0.5024464,False
0.88318753,0.5810384,False
0.92551965,0.49095726,False
0.905761,0.51564026,False
0.76337576,0.56203043,False
0.99897325,0.53554773,False
0.9222951,0.50057936,False
0.915042,0.4919773,False
0.84502226,0.6865822,False
0.8980733,0.51653945,False
0.9161174,0.41658312,False
0.9913039,0.7002244,False
0.82467866,0.3163494,False
0.83973426,0.4529905,False
0.7692641,0.41231108,False
0.90437734,0.5452918,False
0.99741554,0.38807654,False
0.9984378,0.6009795,False
0.99922323,0.54632246,False
0.99469185,0.54053235,False
0.8513394,0.5563265,False
0.9364223,0.8923847,False
0.9899336,0.41858315,False
0.7495245,0.5824692,False
0.94841707,0.6155152,False
0.9861859,0.41236043,False
0.8324491,0.4818786,False
0.8924447,0.5027251,False
0.91754967,0.5211879,False
0.99996364,0.75214285,False
0.7821836,0.50859785,False
0.8115125,0.39163777,False
0.9336659,0.4939404,False
0.990205,0.72006655,False
0.98741484,0.7169525,False
0.9673065,0.5121036,False
0.9604995,0.40670812,False
0.92170197,0.5024617,False
0.9731617,0.6246996,False
0.9987122,0.5335242,False
0.9577851,0.41897115,False
0.99273956,0.5506692,False
0.99869555,0.53656167,False
0.9450493,0.65168303,False
0.8560984,0.6047919,False
0.9960176,0.4961069,False
0.9600271,0.5855211,False
0.83457536,0.40485477,False
0.87939405,0.5570308,False
0.91830504,0.50054884,False
0.9890504,0.5853931,False
0.93452966,0.5828738,False
0.9016218,0.6646473,False
0.7961204,0.44253358,False
0.77417135,0.4976412,False
0.8334701,0.4869526,False
0.988201,0.453088,False
0.8313573,0.58888906,False
0.92046624,0.6406537,False
0.9592427,0.5613715,False
0.9839543,0.568481,False
0.9297181,0.5317789,False
0.82102275,0.399969,False
0.8534818,0.42560887,False
0.955234,0.40667626,False
0.99952316,0.7944205,False
0.9608482,0.70589006,False
0.9847679,0.5587712,False
0.9070518,0.5155963,False
0.99577475,0.5719394,False
0.9663466,0.6177842,False
0.9443752,0.53214526,False
0.96931064,0.4342898,False
0.9810147,0.3274659,False
0.85657054,0.5830442,False
0.8789825,0.606151,False
0.90865713,0.5328133,False
0.9621335,0.46674284,False
0.8357921,0.4512679,False
0.9486016,0.4733735,False
0.90592897,0.4557447,False
0.9078171,0.7551261,False
0.9646807,0.6111739,False
0.9003817,0.7274108,False
0.84365183,0.49477208,False
0.9048603,0.4418111,False
0.8884182,0.5249301,False
0.99999404,0.43970704,False
0.9154628,0.53869486,False
0.9763335,0.5708896,False
0.9559742,0.46278852,False
0.99999595,0.52913505,False
0.99983364,0.5370538,False
0.9579178,0.5474668,False
0.931746,0.64015925,False
0.99506843,0.6854609,False
0.97236645,0.58683544,False
0.8479991,0.59898233,False
0.84438825,0.43549088,False
0.99868083,0.6803124,False
0.91362137,0.43261307,False
0.9987037,0.596079,False
0.91562784,0.5826973,False
0.9776393,0.4906134,False
0.9733084,0.5670326,False
0.93909687,0.6078507,False
0.9432776,0.53255045,False
0.89961004,0.51940644,False
0.987493,0.51805615,False
0.99811256,0.5477515,False
0.8903855,0.61754596,False
0.92377996,0.47741935,False
0.979685,0.46193317,False
0.9946027,0.6150513,False
0.9352423,0.46015018,False
0.9937264,0.4656084,False
0.96379733,0.48036134,False
0.97860736,0.6322919,False
0.98904395,0.47427392,False
0.99472046,0.41796315,False
0.95760566,0.66081655,False
0.8527322,0.51492697,False
0.99963105,0.68785095,False
0.9998089,0.5472385,False
0.9058304,0.4044681,False
0.8712648,0.56881523,False
0.92048913,0.55190593,False
0.97445226,0.4901783,False
0.9837166,0.4618081,False
0.9792291,0.43864068,False
0.99610305,0.5397832,False
0.84952694,0.528626,False
0.93162024,0.54779553,False
0.9104614,0.51734924,False
0.91332996,0.47267655,False
0.99164224,0.57817054,False
0.981938,0.60940534,False
0.9667425,0.47631806,False
0.9506326,0.7247565,False
0.9998772,0.7750757,False
0.97943753,0.49941534,False
0.9661219,0.71145636,False
0.7731243,0.48148096,False
0.99952906,0.6006056,False
0.9927592,0.54548156,False
0.7609267,0.5117185,False
0.94004035,0.63661605,False
0.9164176,0.43293518,False
0.8168201,0.649554,False
0.98754287,0.5642407,False
0.8996508,0.477264,False
0.83133906,0.54380524,False
0.7563559,0.5727611,False
0.9988097,0.601505,False
0.8131452,0.7164092,False
0.85395086,0.58091015,False
0.97981966,0.50770104,False
0.89444816,0.44888356,False
0.9611645,0.5662712,False
0.80909055,0.42068738,False
0.95943594,0.622828,False
0.99995404,0.5676094,False
0.85090554,0.5211015,False
0.8500027,0.5371057,False
0.84056085,0.5909102,False
0.847327,0.5438374,False
0.81149757,0.42090183,False
0.91372967,0.58281755,False
0.9905641,0.6614239,False
0.98429966,0.48515713,False
0.9991275,0.59458643,False
0.95253384,0.40023267,False
0.8062066,0.45998818,False
0.9883014,0.5414061,False
0.99142003,0.5293542,False
0.7912221,0.6174693,False
0.83357465,0.77377963,False
0.99229723,0.55784965,False
0.9956515,0.62561584,False
0.9999657,0.6959176,False
0.9636134,0.3795931,False
0.9391197,0.68340474,False
0.9974327,0.49909917,False
0.95526516,0.59311324,False
0.99756646,0.37119025,False
0.85820603,0.68794525,False
0.9503895,0.55661476,False
0.89207095,0.6339177,False
0.929978,0.49544883,False
0.9598315,0.9598315,False
0.82059443,0.56307244,False
0.80317813,0.5878396,False
0.9954002,0.4434114,False
0.99482477,0.37100405,False
0.99830127,0.6112951,False
0.9106932,0.624015,False
0.8950902,0.58381826,False
0.7845149,0.58459723,False
0.9978059,0.45072997,False
0.9683688,0.5262676,False
0.8123703,0.5681886,False
0.9662409,0.47854304,False
0.9554057,0.49811262,False
0.76516163,0.5417656,False
0.7445071,0.47563815,False
0.9995767,0.38311467,False
0.9986602,0.48150727,False
0.98366106,0.63517547,False
0.9961063,0.55914974,False
0.96735704,0.6331149,False
0.9709163,0.53247905,False
0.9795622,0.38906437,False
0.9559861,0.73223937,False
0.9305859,0.61483794,False
0.93134034,0.52984697,False
0.97118783,0.6392008,False
0.7802658,0.602002,False
0.93483734,0.4005594,False
0.84790295,0.48277897,False
0.9755266,0.46148032,False
0.9150783,0.46224517,False
0.9989278,0.5517899,False
0.90910256,0.39111403,False
0.981689,0.36853468,False
0.99643,0.54756343,False
0.99969983,0.53693247,False
0.92653227,0.59323406,False
0.98604256,0.39374506,False
0.9354222,0.41465455,False
0.906549,0.5116282,False
0.869414,0.42888504,False
0.8863722,0.44533348,False
0.9010474,0.68973756,False
0.7511591,0.51547444,False
0.90556866,0.5539722,False
0.94828904,0.5537576,False
0.85151684,0.40447465,False
0.93543327,0.4825316,False
0.97959447,0.804296,False
0.95001537,0.4954717,False
0.99999195,0.6367018,False
0.99740696,0.6828866,False
0.90624756,0.54149956,False
0.8208878,0.45958555,False
0.99982584,0.38689232,False
0.92356086,0.510933,False
0.9560232,0.7520205,False
0.98794013,0.4408657,False
0.96995825,0.7580057,False
0.91664857,0.6155852,False
0.8822811,0.51436675,False
0.97236216,0.6579869,False
0.95632654,0.57868606,False
0.9492253,0.5175131,False
0.80941314,0.5264782,False
0.99434876,0.45672977,False
0.9697353,0.55637705,False
0.982084,0.56208706,False
0.9652685,0.5728828,False
0.8568691,0.5524369,False
0.99997735,0.6529138,False
0.9966202,0.49482495,False
0.88871765,0.51578593,False
0.8101821,0.4621449,False
0.9164736,0.62098163,False
0.9999839,0.43697,False
0.98119426,0.3795849,False
0.9575509,0.45715883,False
0.9833616,0.43104583,False
0.9624227,0.6346017,False
0.95948994,0.518482,False
0.98997945,0.7206501,False
0.9999475,0.696101,False
0.9151008,0.48335177,False
0.8683733,0.61826277,False
0.9652456,0.7088262,False
0.98643005,0.4167016,False
0.98814714,0.6583017,False
0.9681258,0.6733048,False
0.81549096,0.5721177,False
0.9573475,0.55873513,False
0.9988247,0.5164732,False
0.9037793,0.65614724,False
0.9825805,0.6160472,False
0.94353986,0.5732904,False
0.9625623,0.6734085,False
0.9505575,0.621052,False
0.9999461,0.46866697,False
0.8411229,0.46386832,False
0.98966354,0.5328895,False
0.9979304,0.68208086,False
0.99256647,0.6431323,False
0.99648774,0.44198483,False
0.77751803,0.4935776,False
0.86247915,0.58046156,False
0.783278,0.50660324,False
0.95176214,0.6712103,False
0.975503,0.5006745,False
0.9219548,0.40911752,False
0.9783986,0.77255553,False
0.9700816,0.70714355,False
0.9149516,0.47261629,False
0.9693845,0.539378,False
0.92004657,0.50527763,False
0.8195926,0.53991354,False
0.9971742,0.41309112,False
0.94720864,0.66992635,False
0.9928784,0.6429106,False
0.9999831,0.5813664,False
0.87109005,0.6638076,False
0.9172011,0.45782387,False
0.9681812,0.4470966,False
0.969576,0.6761848,False
0.93817097,0.5215626,False
0.930604,0.53595513,False
0.99642223,0.5098352,False
0.9812322,0.81387436,False
0.80560726,0.63287365,False
0.9978274,0.76800925,False
0.99934137,0.54008573,False
0.974257,0.46139964,False
0.9254043,0.4862909,False
0.95701146,0.5488444,False
0.8714682,0.45216417,False
0.9981949,0.9954964,False
0.95133334,0.54840946,False
0.8689866,0.48717725,False
0.97336346,0.58430874,False
0.91178215,0.7005242,False
0.89123434,0.5599948,False
0.8308276,0.57240015,False
0.91387683,0.5323192,False
0.96465623,0.7083105,False
0.9045129,0.48873433,False
0.9992936,0.6195554,False
0.8367779,0.6194468,False
0.779673,0.4863064,False
0.9983517,0.50195736,False
0.9003756,0.4575657,False
0.98597926,0.68610394,False
0.9725862,0.4353556,False
0.8355425,0.68084323,False
0.98683053,0.5710218,False
0.9783639,0.49517283,False
0.78185844,0.41010314,False
0.80311745,0.4399096,False
0.9808779,0.420009,False
0.9040384,0.66069674,False
0.9940944,0.5448312,False
0.9999809,0.61345786,False
0.964087,0.53705704,False
0.9743974,0.44536304,False
0.83779263,0.49146628,False
0.9712018,0.5858693,False
0.9986149,0.65626514,False
0.9894161,0.5993203,False
0.96190625,0.4397344,False
0.8991485,0.6009737,False
0.90352535,0.7248488,False
0.9891667,0.47974622,False
0.966033,0.44648707,False
0.8270142,0.50237274,False
0.91344106,0.43913978,False
0.9822803,0.39550224,False
0.98899674,0.54623306,False
0.9999851,0.6346708,False
0.89599407,0.6176467,False
0.946861,0.4913531,False
0.7632282,0.609377,False
0.99088,0.56877744,False
0.858416,0.5444908,False
0.9911533,0.5893886,False
0.99994045,0.52659845,False
0.9779602,0.4558488,False
0.9980492,0.5596763,False
0.81146663,0.48018017,False
0.99658203,0.5678935,False
0.9342616,0.5279014,False
0.9730866,0.59663755,False
0.85938394,0.5144512,False
0.9552816,0.5403797,False
0.97523224,0.68518674,False
0.9999999,0.9911212,False
0.8946128,0.45389003,False
0.97291833,0.46369582,False
0.7961383,0.4544975,False
0.82349986,0.5687076,False
0.97339475,0.53604317,False
0.9966196,0.54667604,False
0.99975,0.5570352,False
0.985256,0.614135,False
0.876867,0.4870398,False
0.98196995,0.75668347,False
0.8945081,0.5348828,False
0.9701417,0.4878811,False
0.8943399,0.6766025,False
0.99982476,0.52114135,False
0.8514395,0.5449425,False
0.9335007,0.47202033,False
0.96949595,0.5304208,False
0.99842215,0.690745,False
0.75995487,0.4461684,False
0.9822308,0.7218854,False
0.9956528,0.5760349,False
0.99475026,0.52117085,False
0.9960027,0.6364884,False
0.81209475,0.60077894,False
0.84428966,0.58606243,False
0.7772181,0.48270327,False
0.95735174,0.5688904,False
0.83948505,0.5052178,False
0.8232596,0.64163935,False
0.94776857,0.5547841,False
0.89701986,0.66594154,False
0.9585246,0.5167618,False
0.98659456,0.5747715,False
0.78966004,0.52344173,False
0.84480906,0.72456956,False
0.92491585,0.6060597,False
0.9076697,0.48164046,False
0.8269006,0.46645617,False
0.80810475,0.430726,False
0.8518297,0.44203988,False
0.9492078,0.5450135,False
0.8405733,0.44445068,False
0.9988733,0.57442987,False
0.8923949,0.53084606,False
0.9533255,0.7236589,False
0.91367626,0.6065068,False
0.8764844,0.5832794,False
0.9989078,0.7230147,False
0.99915147,0.6656185,False
0.81434035,0.49292377,False
0.8138813,0.52650285,False
0.99999726,0.47753686,False
0.7949337,0.42673993,False
0.9930097,0.45871463,False
0.9730324,0.5769926,False
0.9722572,0.5655262,False
0.9187327,0.50065744,False
0.9372754,0.57391405,False
0.74275166,0.3791837,False
0.79556906,0.50484276,False
0.8136719,0.5809066,False
0.8694625,0.42100632,False
0.9146513,0.60642946,False
0.941645,0.53482765,False
0.993757,0.6230222,False
0.9168077,0.38161767,False
0.97049475,0.64038986,False
0.85576785,0.46208453,False
0.99690944,0.5346207,False
0.81968665,0.52104115,False
0.85211563,0.6211732,False
0.92212987,0.5734245,False
0.9545858,0.70655584,False
